# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Jul 18 12:14:25 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_pubdate:   Discovery Publication Date
# COLUMN disc_facility:  Discovery Facility
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,discoverymethod,disc_year,disc_pubdate,disc_facility,st_mass,glat,glon,sy_dist
Kepler-531 b,Transit,2016,2016-05,Kepler,0.77,17.75311,79.15824,252.7620000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.84,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.84,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.82,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.87,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.76,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.81,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.84,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.76,10.47604,82.61406,312.7980000
Kepler-532 b,Transit,2016,2016-05,Kepler,0.76,10.47604,82.61406,312.7980000
Kepler-533 b,Transit,2016,2016-05,Kepler,,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.68,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.73,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.96,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.73,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.73,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.96,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.96,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.78,13.48340,81.25178,302.9550000
Kepler-533 b,Transit,2016,2016-05,Kepler,0.75,13.48340,81.25178,302.9550000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.08,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.08,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.07,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.07,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.09,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.05,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.08,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.07,12.21263,82.73358,570.6590000
Kepler-534 b,Transit,2016,2016-05,Kepler,1.07,12.21263,82.73358,570.6590000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.17,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.11,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.20,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.25,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.20,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.11,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.18,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.20,12.20039,82.92057,685.5990000
Kepler-535 b,Transit,2016,2016-05,Kepler,1.11,12.20039,82.92057,685.5990000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.83,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.83,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.96,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.96,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.83,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.92,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.92,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.83,11.50532,83.23303,462.3220000
Kepler-536 b,Transit,2016,2016-05,Kepler,0.96,11.50532,83.23303,462.3220000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.01,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.09,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.01,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.07,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.02,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.02,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.02,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.01,16.72009,82.52041,439.4000000
Kepler-537 b,Transit,2016,2016-05,Kepler,1.03,16.72009,82.52041,439.4000000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.88,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.88,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.96,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.89,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.88,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.85,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.88,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.96,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.96,11.64093,83.14184,155.9560000
Kepler-538 b,Transit,2016,2016-05,Kepler,0.96,11.64093,83.14184,155.9560000
Kepler-539 b,Transit,2016,2016-05,Kepler,0.99,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,0.97,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,0.99,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.05,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.01,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.01,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.01,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.05,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,1.00,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,0.99,6.81805,76.87810,307.3180000
Kepler-539 b,Transit,2016,2016-05,Kepler,,6.81805,76.87810,307.3180000
Kepler-539 c,Transit Timing Variations,2016,2016-05,Kepler,1.05,6.81805,76.87810,307.3180000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.35,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.56,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.56,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.51,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 b,Transit,2012,2013-01,Kepler,0.51,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.56,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.35,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.51,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.56,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 c,Transit,2012,2013-01,Kepler,0.51,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.56,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.51,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.49,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.52,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.35,10.19810,76.34485,271.7010000
Kepler-54 d,Transit,2014,2014-03,Kepler,0.48,10.19810,76.34485,271.7010000
Kepler-540 b,Transit,2016,2016-05,Kepler,0.91,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,0.90,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,0.90,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,1.02,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,1.04,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,1.04,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,0.90,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,0.94,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,,13.67995,76.65702,390.3740000
Kepler-540 b,Transit,2016,2016-05,Kepler,1.04,13.67995,76.65702,390.3740000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.02,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.04,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.02,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.14,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.02,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.14,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.36,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.41,8.46212,72.00340,1060.6800000
Kepler-541 b,Transit,2016,2016-05,Kepler,1.14,8.46212,72.00340,1060.6800000
Kepler-542 b,Transit,2016,2016-05,Kepler,,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.86,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.93,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.89,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.95,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.95,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.93,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.93,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.95,9.84658,71.37602,436.0160000
Kepler-542 b,Transit,2016,2016-05,Kepler,0.93,9.84658,71.37602,436.0160000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.65,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.75,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.75,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.65,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.65,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.65,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.65,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.75,13.49937,69.94859,221.8020000
Kepler-543 b,Transit,2016,2016-05,Kepler,0.70,13.49937,69.94859,221.8020000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.12,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.08,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.16,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-544 b,Transit,2016,2016-05,Kepler,1.21,8.82378,72.48889,963.1800000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.00,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.06,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,0.97,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.04,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.06,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.07,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.07,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.06,11.93508,72.75932,818.0010000
Kepler-545 b,Transit,2016,2016-05,Kepler,1.07,11.93508,72.75932,818.0010000
Kepler-546 b,Transit,2016,2016-05,Kepler,0.98,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,0.98,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,1.11,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,0.98,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,1.01,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,0.93,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,0.98,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,1.01,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,,17.12319,70.76413,1019.6500000
Kepler-546 b,Transit,2016,2016-05,Kepler,1.01,17.12319,70.76413,1019.6500000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.75,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.72,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.75,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.78,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.70,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.72,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.72,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.75,16.41182,74.83195,378.9720000
Kepler-547 b,Transit,2016,2016-05,Kepler,0.72,16.41182,74.83195,378.9720000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.81,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.93,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.81,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.80,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.81,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.93,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.81,8.15389,80.26885,751.7760000
Kepler-548 b,Transit,2016,2016-05,Kepler,0.93,8.15389,80.26885,751.7760000
Kepler-549 b,Transit,2016,2016-05,Kepler,,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.88,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.86,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-549 b,Transit,2016,2016-05,Kepler,0.85,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.88,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.85,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.84,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.86,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-549 c,Transit,2016,2016-05,Kepler,0.90,19.46173,76.89558,635.1450000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.62,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.72,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.63,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.71,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 b,Transit,2012,2013-01,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.71,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.63,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.62,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.72,16.92531,74.25808,578.7960000
Kepler-55 c,Transit,2012,2013-01,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.72,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.63,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.71,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 d,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.72,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.71,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 e,Transit,2014,2014-03,Kepler,0.63,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.72,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.69,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.65,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.63,16.92531,74.25808,578.7960000
Kepler-55 f,Transit,2014,2014-03,Kepler,0.71,16.92531,74.25808,578.7960000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.86,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.86,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.75,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.86,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.75,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.75,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.87,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.75,10.67286,81.63717,531.9440000
Kepler-550 b,Transit,2016,2016-05,Kepler,0.78,10.67286,81.63717,531.9440000
Kepler-551 b,Transit,2016,2016-05,Kepler,0.59,18.17379,78.28132,311.1750000
Kepler-551 b,Transit,2016,2016-05,Kepler,0.66,18.17379,78.28132,311.1750000
Kepler-551 b,Transit,2016,2016-05,Kepler,,18.17379,78.28132,311.1750000
Kepler-551 b,Transit,2016,2016-05,Kepler,0.65,18.17379,78.28132,311.1750000
